-11579.1723038792,-171101.125960028,0.15309384
-11758.2265857875,-170102.027121792,0.15172558
-12595.5960083059,-171281.517666562,0.15194541
17439.3704557507,-97400.3393641287,0.3094722
18436.8279053476,-97225.6178544727,0.31880167
18258.974955592,-96234.9765730309,0.3211103
-2882.66890600632,-161330.22847674,0.15734078
-1872.15763668861,-161153.147092496,0.15833256
-2655.73153821134,-160246.581592586,0.1646034
94046.0557179228,167700.284464381,0.76575863
93870.5062047032,168691.757233476,0.82681125
93048.1691174264,167526.179823817,0.7780785
76574.3656605639,-107466.843943829,0.16276237
77384.4279430739,-106307.466916615,0.16705278
76397.7788392461,-106481.502797757,0.1670537
-87222.8183062295,-195791.819308536,0.14143324
-87407.6088881913,-194766.451649269,0.14745203
-88295.6745644537,-195983.755317335,0.14384945
57952.2424519467,-56477.804453867,0.4743503
57776.6209548891,-55491.8413735721,0.4695893
56964.8542148417,-56651.3194613974,0.4746644
-100997.612335319,-183813.333945595,0.1344031
-99915.3397309528,-183622.183953853,0.13586798
-100100.337201111,-182592.490644336,0.13346687
102667.792058736,-174415.673697736,0.16367827
103477.333304502,-173256.275543791,0.16506313
102491.668704378,-173430.622434537,0.16629672
-1693.20981232729,-162149.623653341,0.15669239
-862.618990873336,-160976.068319858,0.15555671
74903.9533361842,-85137.6269275625,0.35660407
73918.0491481712,-85311.2095455336,0.33770025
74704.8823401242,-86318.6622049506,0.31089917
92301.4522402961,149001.025950583,0.52127635
93121.6956623014,150165.797695627,0.5459698
92126.3161581904,149991.51184912,0.5250764
10355.9491971509,-34105.471820476,0.34923878
9538.29105786758,-35270.5494950172,0.36831924
10532.6541252475,-35094.9280246636,0.36003047
10875.7535579587,22185.6583346529,0.35263652
9884.73474342929,22011.9342725482,0.49177048
10060.2334013574,21023.5974591128,0.42686966
24750.7918937285,-75653.3023634795,0.297543
23756.1627887622,-75827.4534677812,0.2945142
23933.2560483069,-76816.909813399,0.29640886
56038.2118396525,-59854.2909717299,0.494634
57025.9508035391,-59680.984921624,0.4821343
56849.4439639365,-58695.2320139441,0.5117097
103297.440433906,57830.8473731498,0.3276126
103473.201951013,56841.7796572214,0.31907597
104290.166930375,58004.8339885306,0.344183
70202.4008540508,-59397.9031401519,0.30001727
70026.7446837635,-58411.9424529569,0.29849634
