-14520.5499671854,25.305703,31741.2052189182,1,28,17,48,53.333,23.8976591,34.7806377,1023.5087943656,57,86,-9999999,32.7
-14516.9588658629,31.7250225,31743.600170854,1,28,17,49,26.667,23.8980734,34.7818587,1023.50999334635,54,84,-9999999,28.0664990293801
-14513.3678750726,41.8346846,31745.9950506855,1,28,17,50,0,23.9001988,34.7833607,1023.51112875011,56,84,-9999999,22.5
-14509.7768842814,52.0482035,31748.3899321235,1,28,17,50,33.333,23.9023241,34.7845765,1023.51205416026,55,83,-9999999,18.4001005823719
-14506.1857862195,63.0500211,31750.7848867117,1,28,17,51,6.667,23.9059992,34.7840132,1023.5112246066,55,81,-9999999,13.633400388248
-14502.5947986874,71.7113157,31753.1797691952,1,28,17,51,40,23.9073121,34.7843688,1023.51164269839,54,81,-9999999,11.2
-14499.0038111556,81.5019876,31755.574653286,1,28,17,52,13.333,23.9100294,34.7853587,1023.51219712723,54,82,-9999999,9.36690135886784
-14495.4127174392,91.1129092,31757.9696098031,1,28,17,52,46.667,23.9123809,34.786671,1023.51309262147,55,83,-9999999,6.63339837660052
-14491.8217320808,100.7326205,31760.3644956611,1,28,17,53,20,23.9122518,34.7862044,1023.51337314048,53,81,-9999999,5.6
-14488.23074781,111.4236871,31762.7593824039,1,28,17,53,53.333,23.920049,34.7953644,1023.51867292505,56,85,-9999999,4.06670019412398
-14484.6396573555,118.3763643,31765.1543415738,1,28,17,54,26.667,23.9158624,34.8265596,1023.54395854618,66,85,-9999999,3.43339971836653
-14481.0486752579,118.7288451,31767.5492300838,1,28,17,55,0,23.890331,34.890415,1023.59985778032,70,85,-9999999,3.2
-14477.4576942486,102.8888707,31769.9441194786,1,28,17,55,33.333,23.9128975,34.7875625,1023.51434469892,58,83,-9999999,5.29989941762807
-14473.8666070501,86.7973637,31772.3390813014,1,28,17,56,6.667,23.9095613,34.7860045,1023.5131519178,56,81,-9999999,8.06669985918326
-14470.2756282119,70.7754271,31774.7339724638,1,28,17,56,40,23.9058108,34.7856039,1023.51296255188,54,84,-9999999,13.6
-14466.6846504635,55.436409,31777.1288645095,1,28,17,57,13.333,23.9031527,34.7837799,1023.51141624321,53,82,-9999999,22.1
-14463.0935665241,40.4852474,31779.5238289842,1,28,17,57,46.667,23.8996069,34.7840577,1023.51174759631,54,84,-9999999,38.4671977469322
-14459.5025909496,27.0573764,31781.9187227995,1,28,17,58,20,23.8956253,34.7830992,1023.51136605698,55,84,-9999999,66.7
-14455.9116164581,14.2296996,31784.3136174981,1,28,17,58,53.333,23.8938605,34.7830109,1023.5110272176,55,83,-9999999,111.835291691813
-14452.3205357819,4.7721966,31786.7085846248,1,28,17,59,26.667,23.8940166,34.7797938,1023.50796131396,57,80,-9999999,182.659131965399
-14448.7295634691,1.8935672,31789.1034810916,1,28,18,0,0,23.8951357,34.77759,1023.50578490501,55,81,-9999999,271
-14448.5678763686,6.7554878,31788.6728846827,1,28,18,0,33.333,23.8926715,34.7800819,1023.50869861492,53,83,-9999999,119.270782538725
-14449.4891625203,11.0124758,31787.3499765098,1,28,18,1,6.667,23.8954047,34.7793056,1023.50756765253,54,84,-9999999,82.1996016898008
-14450.4104213062,16.8324573,31786.0271079191,1,28,18,1,40,23.8952594,34.7809908,1023.50924591816,54,89,-9999999,59.3
-14451.3316802526,23.5664626,31784.7042393922,1,28,18,2,13.333,23.8958889,34.7828554,1023.51088805621,55,82,-9999999,46.5335988734661
-14452.2529668831,31.4845751,31783.3813314093,1,28,18,2,46.667,23.8980734,34.7826561,1023.51058224191,52,82,-9999999,32.9663015489841
-14453.1742261533,38.7538087,31782.05846301,1,28,18,3,20,23.8995316,34.7837988,1023.51146674374,56,83,-9999999,25.6
-14454.0954855813,50.0922052,31780.7355946726,1,28,18,3,53.333,23.9020067,34.7841236,1023.51168386982,53,84,-9999999,18.1666002816335
-14455.0167726887,59.9978114,31779.4126868802,1,28,18,4,26.667,23.9015601,34.7842587,1023.5125304091,55,87,-9999999,13.966700194124
-14455.9380324412,69.2118377,31778.0898186695,1,28,18,5,0,23.9068332,34.7846505,1023.51184250928,54,82,-9999999,10.3
-14456.8592923535,76.7922846,31776.7669505225,1,28,18,5,33.333,23.9085066,34.7836761,1023.51108051469,55,84,-9999999,8.66660028163347
-14457.7805799453,87.8349391,31775.4440429201,1,28,18,6,6.667,23.9099164,34.7850578,1023.512394668,53,80,-9999999,6.06659961175204
-14458.7018401774,97.3299511,31774.1211748994,1,28,18,6,40,23.9104976,34.786147,1023.51363598952,53,83,-9999999,5.7
-14459.6231005715,104.6626228,31772.7983069425,1,28,18,7,13.333,23.9144849,34.7882055,1023.51447355399,55,85,-9999999,3.76669918830026
-14460.5443886456,115.3034597,31771.4753995296,1,28,18,7,46.667,23.9215988,34.8019552,1023.52344695759,59,83,-9999999,3.16670019412398
-14461.4656493593,122.1632312,31770.1525317002,1,28,18,8,20,23.8187718,34.9712223,1023.68233578225,69,87,-9999999,2.2
-14462.386909958,113.9730211,31768.8296643319,1,28,18,8,53.333,23.9222338,34.7932165,1023.51656057384,58,84,-9999999,3.33329980587602
-14463.308198794,97.4937128,31767.5067567094,1,28,18,9,26.667,23.9091416,34.7862839,1023.51414945482,55,83,-9999999,5.56670019412398
-14464.2294599894,81.3349417,31766.1838890696,1,28,18,10,0,23.9060422,34.7845935,1023.51278275111,57,82,-9999999,8.5
-14465.1507210676,65.4584616,31764.8610218908,1,28,18,10,33.333,23.903594,34.7859912,1023.5135803641,55,81,-9999999,14.8331992235041
-14466.0720103827,50.5220533,31763.5381144602,1,28,18,11,6.667,23.9003171,34.7841487,1023.51222760714,54,83,-9999999,24.866700194124
-14466.9932717854,35.2716444,31762.215247409,1,28,18,11,40,23.8979981,34.7834748,1023.51145837146,56,88,-9999999,48.2
-14467.9145336229,21.629245,31760.892380021,1,28,18,12,13.333,23.8950765,34.7835537,1023.5115366653,53,86,-9999999,76.8025145592983
-14468.8358234202,10.7906505,31759.5694727791,1,28,18,12,46.667,23.8940166,34.7824842,1023.51036999746,56,85,-9999999,152.032495146901
-14469.757085304,3.724159,31758.2466059183,1,28,18,13,20,23.8925907,34.7798919,1023.50839141981,53,84,-9999999,198.8
-14470.6783476238,2.4642629,31756.9237387204,1,28,18,13,53.333,23.8932848,34.7801259,1023.5082860902,54,83,-9999999,272.936611983384
-14471.5996376285,6.3227188,31755.6008320684,1,28,18,14,26.667,23.8956092,34.7798647,1023.50764102579,55,83,-9999999,232.926568833546
-14472.5209002695,10.6092679,31754.2779649966,1,28,18,15,0,23.8957006,34.7796488,1023.50771533392,54,87,-9999999,153.6
-14473.4421630737,18.7522434,31752.9550979906,1,28,18,15,33.333,23.8963517,34.7811985,1023.5091996433,53,89,-9999999,120.833903300108
-14474.3634535568,25.1887578,31751.6321915281,1,28,18,16,6.667,23.8974278,34.7828319,1023.5105166895,53,84,-9999999,88.7326030979682
-14475.2847166826,33.1940249,31750.3093246468,1,28,18,16,40,23.89951,34.7827523,1023.51033710493,56,84,-9999999,83.3
-14476.2059799663,44.0117576,31748.9864578289,1,28,18,17,13.333,23.9000535,34.7838184,1023.51165273045,55,85,-9999999,49.8
-14477.1272709317,50.5447279,31747.6635515573,1,28,18,17,46.667,23.9024802,34.782812,1023.51057915436,54,84,-9999999,39.9995021122511
-14478.0485345414,60.3727662,31746.3406848661,1,28,18,18,20,23.9049015,34.7839746,1023.51135339093,55,100,-9999999,31.9
-14478.9697983067,70.0413377,31745.0178182386,1,28,18,18,53.333,23.9063866,34.7845987,1023.51198627771,56,83,-9999999,23.833299805876
-14479.8910897517,78.6007327,31743.6949121561,1,28,18,19,26.667,23.9070323,34.7838634,1023.51176886752,57,84,-9999999,18.0666998591833
-14480.8123538416,89.2322675,31742.3720456553,1,28,18,20,0,23.9105298,34.7843709,1023.5117802686,53,85,-9999999,13.2
-14481.7336180886,100.4635416,31741.0491792182,1,28,18,20,33.333,23.9121872,34.7850627,1023.51251104995,55,80,-9999999,9.50009957754979
-14482.6549100206,108.6814754,31739.7262733253,1,28,18,21,6.667,23.9129351,34.7857134,1023.51329235017,55,82,-9999999,6.49980084490042
-14483.5761745895,120.8512317,31738.403407014,1,28,18,21,40,23.9221907,34.7977332,1023.52041964063,58,86,-9999999,4.9
-14484.4974393208,113.7612549,31737.0805407669,1,28,18,22,13.333,23.9140329,34.7889297,1023.51571883643,58,85,-9999999,5.8
-14485.4187317318,97.5453888,31735.7576350635,1,28,18,22,46.667,23.910024,34.7862327,1023.51385381092,58,84,-9999999,9.83339971836653
-14486.3399967856,82.3848244,31734.4347689427,1,28,18,23,20,23.906591,34.7854619,1023.51334349051,57,84,-9999999,15.3
-14487.2612619966,67.0199329,31733.1119028861,1,28,18,23,53.333,23.9046486,34.7847333,1023.51241362443,56,85,-9999999,26.5999004224502
-14488.182554892,51.425853,31731.7889973726,1,28,18,24,26.667,23.9028783,34.7841225,1023.51150852193,56,81,-9999999,49.8337980285657
-14489.1038204248,37.0317156,31730.4661314418,1,28,18,25,0,23.9017645,34.7834925,1023.51046994964,55,81,-9999999,89.4
-14490.025086118,23.0640475,31729.1432655742,1,28,18,25,33.333,23.8972664,34.7839534,1023.51128215274,52,82,-9999999,158.29551901026
-14490.946379493,12.5556988,31727.8203602512,1,28,18,26,6.667,23.8964647,34.7826499,1023.50988247009,55,83,-9999999,275.644263284417
-14491.8676455073,4.4269766,31726.4974945099,1,28,18,26,40,23.8972664,34.7793437,1023.50664068607,54,87,-9999999,451.1
-14492.7889116822,1.2616374,31725.1746288319,1,28,18,27,13.333,23.9079847,34.7809045,1023.50446487211,50,-9999999,-9999999,631.233183464092
-14493.7102055424,5.5853448,31723.8517236994,1,28,18,27,46.667,23.8983156,34.7789001,1023.50606688773,52,84,-9999999,464.273841542531
-14494.631472041,9.8843457,31722.5288581485,1,28,18,28,20,23.8957006,34.7816094,1023.50915502007,52,84,-9999999,300.8
-14495.5527386955,16.4706864,31721.205992661,1,28,18,28,53.333,23.8981595,34.7810299,1023.50839789173,54,84,-9999999,207.43668577751
-14496.4740330365,23.6996343,31719.8830877175,1,28,18,29,26.667,23.8996876,34.7818361,1023.50900428232,55,85,-9999999,182.100100582372
-14497.3953000176,32.4704865,31718.560222357,1,28,18,30,0,23.9005539,34.7832374,1023.51035184783,54,83,-9999999,104.5
-14498.3165671591,42.6944169,31717.2373570595,1,28,18,30,33.333,23.9017215,34.7832533,1023.51065159717,55,85,-9999999,70.9333008116998
-14499.2378619798,52.363755,31715.9144523069,1,28,18,31,6.667,23.9016946,34.7848051,1023.51243235993,57,86,-9999999,53.533400388248
-14500.1591294404,61.5025246,31714.5915871346,1,28,18,31,40,23.9054234,34.7837592,1023.51110631496,54,90,-9999999,39.1
-14501.0803967853,71.6338272,31713.2687224261,1,28,18,32,13.333,23.9068655,34.784913,1023.51218161318,56,83,-9999999,26.6002011647439
-14502.0016923667,83.8000257,31711.945817464,1,28,18,32,46.667,23.9082537,34.7853457,1023.51285298976,55,88,-9999999,15.466700194124
-14502.9229603109,93.116531,31710.6229524831,1,28,18,33,20,23.9107343,34.7855978,1023.51288946965,57,82,-9999999,12.8
-14503.8442281333,104.5830938,31709.3000879646,1,28,18,33,53.333,23.9121872,34.786634,1023.51395595905,53,94,-9999999,8.73329980587602
-14504.7655241984,116.1975216,31707.9771831911,1,28,18,34,26.667,23.9184454,34.7961741,1023.52005459968,57,82,-9999999,5.83329980587602
-14505.6867923473,116.4595238,31706.6543188002,1,28,18,35,0,23.9223952,34.7991139,1023.52113249827,54,83,-9999999,5.7
-14506.608060929,100.5210443,31705.3314540721,1,28,18,35,33.333,23.9110249,34.7851969,1023.5129588022,54,85,-9999999,8.69989941762807
-14507.5293574764,84.3830275,31704.0085494891,1,28,18,36,6.667,23.9078071,34.785394,1023.51305729434,54,82,-9999999,14.0669013588678
-14508.450626107,68.5983547,31702.6856852882,1,28,18,36,40,23.907156,34.7847377,1023.51177540632,54,82,-9999999,22.7
-14509.371895173,53.3947009,31701.3628207492,1,28,18,37,13.333,23.9036801,34.785101,1023.5121347566,54,84,-9999999,38.4998994176281
-14510.2931919245,39.1998894,31700.0399167566,1,28,18,37,46.667,23.9011188,34.7838413,1023.51105848283,56,85,-9999999,66.134081330906
-14511.2144613123,24.7843072,31698.7170523452,1,28,18,38,20,23.8984931,34.7826432,1023.51003466981,56,87,-9999999,104.3
-14512.1357308626,12.8270058,31697.3941879971,1,28,18,38,53.333,23.8959804,34.782822,1023.51017236645,53,83,-9999999,200.404626789109
-14513.0570280937,4.4315851,31696.0712841935,1,28,18,39,26.667,23.9009144,34.7826979,1023.50810448466,50,-9999999,-9999999,367.264509153088
-14513.9782979611,1.3693199,31694.7484199726,1,28,18,40,0,23.9073336,34.7797259,1023.50377129014,-9999999,100,-9999999,555.8
-14514.8995679958,5.0183488,31693.4255558145,1,28,18,40,33.333,23.9010919,34.7801013,1023.50612239299,-9999999,-9999999,-9999999,310.293562728196
-14515.8208657085,9.9012169,31692.1026522014,1,28,18,41,6.667,23.9024371,34.7811292,1023.50680549811,51,84,-9999999,244.72702675518
-14516.7421360596,16.2194945,31690.7797881695,1,28,18,41,40,23.8989774,34.7811911,1023.50826320085,52,83,-9999999,186.8
-14517.663406572,23.0315935,31689.4569242019,1,28,18,42,13.333,23.8999459,34.7818538,1023.50890022619,55,83,-9999999,151.333300140817
-14518.584704769,28.0605995,31688.1340207784,1,28,18,42,46.667,23.8996446,34.782736,1023.50996781357,53,84,-9999999,107.735192114263
-14519.5059756017,37.6518885,31686.8111569369,1,28,18,43,20,23.9021466,34.782795,1023.50986749859,52,85,-9999999,70.8
-14520.4272465984,48.4916805,31685.4882931579,1,28,18,43,53.333,23.9033572,34.7843251,1023.51133926845,53,85,-9999999,50.0338976061155
-14521.3485452757,58.9330219,31684.1653899252,1,28,18,44,26.667,23.906096,34.7830113,1023.51018277497,53,88,-9999999,37.5002987326494
-14522.2698165935,68.888818,31682.8425262738,1,28,18,45,0,23.9070753,34.7849372,1023.51196822547,56,85,-9999999,23.1
-14523.1910880719,79.770017,31681.5196626857,1,28,18,45,33.333,23.9092384,34.7850852,1023.51211601364,54,83,-9999999,17.9667994367331
-14524.1123872268,90.897951,31680.1967596426,1,28,18,46,6.667,23.9115738,34.785071,1023.51210575606,53,82,-9999999,12.7333001408167
-14525.0336590242,101.1641233,31678.8738961802,1,28,18,46,40,23.9127576,34.7844707,1023.51193807178,56,84,-9999999,8.8
-14525.9549309869,110.6737357,31677.5510327825,1,28,18,47,13.333,23.9147701,34.7849692,1023.51231146235,54,88,-9999999,5.9
-14526.8762306247,120.0225914,31676.2281299289,1,28,18,47,46.667,23.922449,34.8019409,1023.52347809465,62,85,-9999999,4.86660028163347
-14527.7975029065,112.1909962,31674.905266657,1,28,18,48,20,23.9150983,34.7855265,1023.51273071468,55,82,-9999999,5.8
-14528.7187753461,96.0176554,31673.5824034484,1,28,18,48,53.333,23.9108204,34.7852612,1023.51278887495,53,84,-9999999,9.13330014081674
-14529.6400754704,80.3456333,31672.2595007853,1,28,18,49,26.667,23.9087165,34.7854746,1023.51260033714,57,83,-9999999,14.966700194124
-14530.5613482312,64.9650475,31670.9366377033,1,28,18,50,0,23.9070484,34.7851806,1023.5119176637,56,83,-9999999,24.7
-14531.482621153,49.6376654,31669.6137746852,1,28,18,50,33.333,23.9031258,34.7846233,1023.51170414966,55,85,-9999999,47.2667994367331
-14532.4039217625,35.3581513,31668.2908722116,1,28,18,51,6.667,23.9020605,34.7839299,1023.51061038377,54,85,-9999999,72.2002011647439
-14533.3251950047,21.6080303,31666.9680093196,1,28,18,51,40,23.9015816,34.7825824,1023.50888149745,53,83,-9999999,137.2
-14534.2464684062,10.8417242,31665.6451464915,1,28,18,52,13.333,23.8986868,34.782546,1023.50904253876,53,80,-9999999,207.21131752849
-14535.1677694919,3.3153987,31664.3222442074,1,28,18,52,46.667,23.8974224,34.780912,1023.5077134428,52,83,-9999999,392.830074129208
-14536.0890432219,2.1833689,31662.9993815059,1,28,18,53,20,23.9015439,34.7780549,1023.50426453417,53,84,-9999999,542.8
-14537.0103168294,7.4940774,31661.6765192659,1,28,18,53,53.333,23.9000804,34.7794103,1023.50605051971,52,82,-9999999,317.001314611601
-14537.9316186751,13.9123824,31660.3536167736,1,28,18,54,26.667,23.9011996,34.7808192,1023.50718364615,55,84,-9999999,241.364185634826
-14538.8528928814,23.2625108,31659.0307542612,1,28,18,55,0,23.9010381,34.783212,1023.50962073626,54,88,-9999999,135.3
-14539.774166974,30.6977643,31657.7078922126,1,28,18,55,33.333,23.9031527,34.7826768,1023.50905141479,55,85,-9999999,100.736719606522
-14540.695469304,40.1952963,31656.3849899098,1,28,18,56,6.667,23.9031743,34.7834513,1023.51021860657,54,83,-9999999,71.4321933997848
-14541.616743715,49.0798801,31655.0621279865,1,28,18,56,40,23.904315,34.7835241,1023.51048674263,55,84,-9999999,58.2
-14542.538018564,57.3517232,31653.7392657283,1,28,18,57,13.333,23.90693,34.7828548,1023.50972055489,54,83,-9999999,38.9001005823719
-14543.4593213757,68.2031154,31652.4163636151,1,28,18,57,46.667,23.9068547,34.7852791,1023.51224970698,55,86,-9999999,26.366599611752
-14544.3805962683,81.1826359,31651.0935018817,1,28,18,58,20,23.9101801,34.7846532,1023.51159875136,55,82,-9999999,17.4
-14545.3018715997,89.4437029,31649.7706398135,1,28,18,58,53.333,23.9117513,34.7850751,1023.51196648873,53,87,-9999999,12.5002011647439
-14546.2231746127,102.6594441,31648.4477382898,1,28,18,59,26.667,23.9139898,34.7852928,1023.51228997499,54,84,-9999999,8.6
-14547.1444502646,115.5562172,31647.1248763469,1,28,19,0,0,23.9187844,34.7933513,1023.51777756716,55,83,-9999999,5.8
-14546.9373225452,122.8709345,31646.7826398546,1,28,19,0,33.333,23.8002831,34.9771517,1023.69230817112,73,87,-9999999,4.16670019412398
-14546.3738349761,106.2310672,31646.7500779955,1,28,19,1,6.667,23.9139737,34.7851249,1023.51238884289,56,81,-9999999,6.43349929591631
-14545.8103642341,90.2210149,31646.7175171277,1,28,19,1,40,23.9119074,34.7854371,1023.51224270052,55,84,-9999999,10.5
-14545.2468934914,74.6956362,31646.6849562824,1,28,19,2,13.333,23.9087003,34.785891,1023.5125706898,55,83,-9999999,12.866599611752
-14544.6834059125,58.8131453,31646.6523944838,1,28,19,2,46.667,23.906209,34.7841531,1023.51100656556,56,82,-9999999,19.8000995775498
-14544.1199351629,43.9755461,31646.619833678,1,28,19,3,20,23.9041051,34.7833599,1023.51010866413,55,85,-9999999,41.5
-14543.5564644104,30.7092128,31646.5872728927,1,28,19,3,53.333,23.9005593,34.7841708,1023.51094812057,55,84,-9999999,74.2005029118597
-14542.9929768186,18.0850501,31646.5547111547,1,28,19,4,26.667,23.8985254,34.7839272,1023.51058339407,52,85,-9999999,127.764309997988
-14542.4295060587,8.4597852,31646.5221504099,1,28,19,5,0,23.9003763,34.7813864,1023.50751907335,52,84,-9999999,230.2
-14541.8660352965,3.0841086,31646.4895896856,1,28,19,5,33.333,23.9050575,34.7785705,1023.50367399771,52,85,-9999999,476.80800744317
-14541.3025476971,2.6042091,31646.457028009,1,28,19,6,6.667,23.9068655,34.7800653,1023.50424267559,55,-9999999,-9999999,574.05995272581
-14540.7390769275,5.6302973,31646.4244673257,1,28,19,6,40,23.9020712,34.7791905,1023.50518171344,70,80,-9999999,299
-14540.1756061488,11.7173359,31646.3919066628,1,28,19,7,13.333,23.8997307,34.780723,1023.50740845879,55,84,-9999999,215.492432106216
-14539.6121185452,16.4414683,31646.3593450473,1,28,19,7,46.667,23.8991657,34.7826726,1023.50934308778,51,83,-9999999,149.30458056729
-14539.0486477625,22.5525869,31646.3267844249,1,28,19,8,20,23.9003817,34.7834566,1023.50995565363,56,81,-9999999,118.4
-14538.485176979,31.9223762,31646.2942238227,1,28,19,8,53.333,23.9027869,34.7829824,1023.50946637868,57,91,-9999999,96.2325035204184
-14537.9216893567,45.428131,31646.2616622671,1,28,19,9,26.667,23.9038253,34.7846235,1023.51123773291,54,84,-9999999,66.798605914303
-14537.3582185671,52.8744973,31646.2291017063,1,28,19,10,0,23.9068386,34.7825458,1023.50923658789,55,86,-9999999,53.4
-14536.794747776,61.6287747,31646.196541165,1,28,19,10,33.333,23.9067309,34.7843002,1023.51113825357,54,86,-9999999,36.7666998591833
-14536.2312601435,72.8353834,31646.1639796719,1,28,19,11,6.667,23.9092976,34.7853036,1023.5118347046,53,84,-9999999,27.366700194124
-14535.6677893407,79.8806355,31646.1314191706,1,28,19,11,40,23.9099433,34.7852222,1023.51201878911,54,85,-9999999,19.5
-14535.10431854,93.9578375,31646.0988586908,1,28,19,12,13.333,23.9132849,34.7844144,1023.5112936955,55,86,-9999999,13.1999004224502
-14534.5408308971,103.2992654,31646.0662972583,1,28,19,12,46.667,23.9140921,34.7855771,1023.51251472014,54,83,-9999999,10.4
-14533.9773600874,114.0703925,31646.0337368185,1,28,19,13,20,23.9172938,34.7974791,1023.52125031746,65,86,-9999999,7
-14533.4138892762,122.3574026,31646.0011763992,1,28,19,13,53.333,23.6903428,34.9968064,1023.73944586479,71,85,-9999999,4.69990042245021
-14532.8504016229,106.3637767,31645.9686150276,1,28,19,14,26.667,23.9139414,34.784545,1023.51196749886,55,84,-9999999,8.26670019412398
-14532.2869307996,90.5266657,31645.9360546498,1,28,19,15,0,23.9123809,34.7853936,1023.51208911131,56,84,-9999999,13.3
-14531.723459976,74.9568439,31645.9034942915,1,28,19,15,33.333,23.9087111,34.7854001,1023.51221198031,55,83,-9999999,27.6000975649008
-14531.1599723165,59.0752185,31645.87093298,1,28,19,16,6.667,23.9063758,34.7841828,1023.51099608547,55,81,-9999999,40.8001005823719
-14530.5965014856,43.9927713,31645.8383726636,1,28,19,16,40,23.9037877,34.7841336,1023.51078913359,54,87,-9999999,67.8
-14530.033030819,29.5981256,31645.8058123756,1,28,19,17,13.333,23.9008606,34.7833166,1023.5101438364,52,83,-9999999,145.964688546685
-14529.4695429762,18.0787932,31645.7732511167,1,28,19,17,46.667,23.9076618,34.7826956,1023.50695560838,53,88,-9999999,201.637423683125
-14528.9060721376,7.1273938,31645.7406908604,1,28,19,18,20,23.9112294,34.7806047,1023.50364302696,50,85,-9999999,276.8
-14528.3426014637,1.7439983,31645.7081306339,1,28,19,18,53.333,23.9223737,34.7825375,1023.50148463974,51,83,-9999999,624.982571086591
-14527.7791136126,1.7552022,31645.6755694356,1,28,19,19,26.667,23.9224867,34.7790333,1023.49879893293,50,84,-9999999,439.847811830499
-14527.2156429325,4.9630903,31645.6430092501,1,28,19,20,0,23.9126715,34.7800942,1023.50269720912,52,83,-9999999,265.4
-14526.6521720751,11.1482634,31645.6104490748,1,28,19,20,33.333,23.9096097,34.7812615,1023.50486673963,53,84,-9999999,199.617199585601
-14526.0886842171,16.5377307,31645.577887937,1,28,19,21,6.667,23.9064458,34.7825922,1023.50714078054,52,86,-9999999,144.340340571911
-14525.5252135233,23.478809,31645.5453278129,1,28,19,21,40,23.9052674,34.7820925,1023.50753907494,55,84,-9999999,86.4
-14524.961742659,29.4109797,31645.5127676986,1,28,19,22,13.333,23.9019905,34.783281,1023.50977209619,54,84,-9999999,61.0005029118597
-14524.3982549554,36.7051475,31645.4802066321,1,28,19,22,46.667,23.9023618,34.7839505,1023.51062039966,52,84,-9999999,47.6
-14523.8347840864,42.4073151,31645.4476465583,1,28,19,23,20,23.9031581,34.784467,1023.51112919136,54,87,-9999999,36.4
-14523.2713132097,51.1046019,31645.4150865059,1,28,19,23,53.333,23.9045948,34.7837727,1023.51071768742,57,84,-9999999,27.6998994176281
-14522.7078254957,59.5289497,31645.3825254999,1,28,19,24,26.667,23.9076511,34.7833065,1023.50998463725,55,85,-9999999,20.4665007040837
-14522.1443546172,70.0969468,31645.3499654881,1,28,19,25,0,23.9085497,34.7845089,1023.51128400975,53,83,-9999999,14.6
-14521.5808837321,79.7677047,31645.3174054958,1,28,19,25,33.333,23.910546,34.7849719,1023.51164460165,54,83,-9999999,10.933400388248
-14521.0173960093,87.9811255,31645.2848445512,1,28,19,26,6.667,23.9117782,34.7853538,1023.51207901942,57,88,-9999999,8.63330014081674
-14520.4539251141,97.3855731,31645.2522845999,1,28,19,26,40,23.9129459,34.7851913,1023.5121941573,56,83,-9999999,6
-14519.8904542194,103.291167,31645.2197246687,1,28,19,27,13.333,23.9124078,34.7852339,1023.51275079542,56,80,-9999999,5.6
-14519.3269664883,111.0244969,31645.1871637856,1,28,19,27,46.667,23.9158786,34.7880329,1023.51432623961,59,85,-9999999,4.63330014081674
-14518.7634955889,121.9794635,31645.1546038948,1,28,19,28,20,23.7302823,34.9893018,1023.72202113855,71,83,-9999999,3.2
